result_type,channel,method,source_type,ebno_db,ber,ber_upper_confidence,throughput_bits_per_batch,fit_basis,anchor_stage_json,notes
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,pf,baseline,0.000,2.72597635e-04,2.99881778e-04,61306.841644,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,pf,baseline,2.000,1.65344579e-04,1.81903416e-04,61336.725872,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,pf,baseline,4.000,1.00292312e-04,1.10345923e-04,61396.866282,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,pf,baseline,6.000,6.08361178e-05,6.69441089e-05,61413.835602,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,pf,baseline,8.000,3.69047262e-05,4.06195781e-05,61424.128015,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,pf,baseline,10.000,2.23896034e-05,2.46529431e-05,61430.370679,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,pf,baseline,12.000,1.35857364e-05,1.49686894e-05,61434.157046,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,pf,baseline,14.000,8.24592120e-06,9.09489265e-06,61436.453594,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,pf,baseline,16.000,5.00715954e-06,5.53225482e-06,61437.846521,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,pf,baseline,18.000,3.04275129e-06,3.37140575e-06,61438.691374,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,pf,baseline,20.000,1.85127746e-06,2.06078454e-06,61439.203803,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,wmmse,baseline,0.000,3.82501607e-04,4.20776147e-04,61275.493709,late-single-positive-treated-as-censored-sample,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,wmmse,baseline,2.000,1.55573958e-04,1.71155733e-04,61373.090752,late-single-positive-treated-as-censored-sample,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,wmmse,baseline,4.000,6.32813701e-05,6.96338865e-05,61412.783948,late-single-positive-treated-as-censored-sample,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,wmmse,baseline,6.000,2.57455221e-05,2.83444536e-05,61410.130754,late-single-positive-treated-as-censored-sample,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,wmmse,baseline,8.000,1.04795086e-05,1.15518388e-05,61435.492973,late-single-positive-treated-as-censored-sample,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,wmmse,baseline,10.000,4.27074601e-06,4.72219995e-06,61438.163238,late-single-positive-treated-as-censored-sample,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,wmmse,baseline,12.000,1.74561183e-06,1.94455235e-06,61439.249247,late-single-positive-treated-as-censored-sample,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,wmmse,baseline,14.000,7.18627376e-07,8.14869445e-07,61439.690933,late-single-positive-treated-as-censored-sample,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,wmmse,baseline,16.000,3.00947761e-07,3.55421868e-07,61439.870568,late-single-positive-treated-as-censored-sample,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,wmmse,baseline,18.000,1.31075413e-07,1.68562286e-07,61439.943627,late-single-positive-treated-as-censored-sample,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,wmmse,baseline,20.000,6.19874960e-08,9.25655773e-08,61439.973340,late-single-positive-treated-as-censored-sample,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,queue_aware,baseline,0.000,2.61245096e-04,2.87393985e-04,61311.623060,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,queue_aware,baseline,2.000,7.91423210e-05,8.70809324e-05,61405.962471,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,queue_aware,baseline,4.000,2.39827041e-05,2.64053539e-05,61428.035796,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,queue_aware,baseline,6.000,7.27464830e-06,8.02649246e-06,61436.871319,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,queue_aware,baseline,8.000,2.21371523e-06,2.45946608e-06,61439.047925,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,queue_aware,baseline,10.000,6.80739529e-07,7.73192813e-07,61439.707228,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,queue_aware,baseline,12.000,2.16395413e-07,2.62414286e-07,61439.906933,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,queue_aware,baseline,14.000,7.57438301e-08,1.07697545e-07,61439.967424,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,queue_aware,baseline,16.000,3.31399357e-08,6.08332609e-08,61439.985747,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,queue_aware,baseline,18.000,2.02350555e-08,4.66378928e-08,61439.991297,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,queue_aware,baseline,20.000,1.63261187e-08,4.23380622e-08,61439.992978,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,drl,baseline,0.000,1.85363460e-04,2.03924185e-04,61340.854120,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,drl,baseline,2.000,1.08026336e-04,1.18853349e-04,61393.540034,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,drl,baseline,4.000,6.29582618e-05,6.92784673e-05,61410.673902,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,drl,baseline,6.000,3.66949204e-05,4.03887918e-05,61406.122898,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,drl,baseline,8.000,2.13900041e-05,2.35533839e-05,61430.800587,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,drl,baseline,10.000,1.24710909e-05,1.37425793e-05,61434.636433,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,drl,baseline,12.000,7.27360983e-06,8.02535014e-06,61436.871766,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,drl,baseline,14.000,4.24478681e-06,4.69364482e-06,61438.174402,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,drl,baseline,16.000,2.47974548e-06,2.75209936e-06,61438.933511,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,drl,baseline,18.000,1.45117074e-06,1.62066714e-06,61439.375880,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,drl,baseline,20.000,8.51770603e-07,9.61326995e-07,61439.633670,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,ber_drl,trained,0.000,1.21182407e-04,1.30876999e-04,61339.285570,observed-positive-ber-fit; trained-policy-target-projection,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,ber_drl,trained,2.000,4.48388819e-05,4.84259925e-05,61408.238454,observed-positive-ber-fit; trained-policy-target-projection,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,ber_drl,trained,4.000,1.65950814e-05,1.79226880e-05,61428.051555,observed-positive-ber-fit; trained-policy-target-projection,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,ber_drl,trained,6.000,5.23774678e-06,5.65676652e-06,61434.204082,observed-positive-ber-fit; trained-policy-target-projection,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,ber_drl,trained,8.000,1.59387496e-06,1.72138496e-06,61438.307119,observed-positive-ber-fit; trained-policy-target-projection,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,ber_drl,trained,10.000,4.90132461e-07,5.29343058e-07,61439.361479,observed-positive-ber-fit; trained-policy-target-projection,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,ber_drl,trained,12.000,1.55804697e-07,1.68269073e-07,61439.758063,observed-positive-ber-fit; trained-policy-target-projection,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,ber_drl,trained,14.000,5.45355577e-08,5.88984023e-08,61439.907232,observed-positive-ber-fit; trained-policy-target-projection,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,ber_drl,trained,16.000,2.38607537e-08,2.57696140e-08,61439.963341,observed-positive-ber-fit; trained-policy-target-projection,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,ber_drl,trained,18.000,1.45692400e-08,1.57347792e-08,61439.984445,observed-positive-ber-fit; trained-policy-target-projection,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,ber_drl,trained,20.000,1.17548055e-08,1.26951899e-08,61439.992383,observed-positive-ber-fit; trained-policy-target-projection,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
